"","BKNG_ID","AGE","NBR_CRUISES","GROUP_TYPEF","GROUP_TYPEG","GROUP_TYPEI","GROUP_TYPEK","GROUP_TYPEQ","GROUP_TYPEUnknown","BKNG_STATUS","AIR_FLAGL","AIR_FLAGN","AIR_FLAGUnknown","AIR_FLAGY","BKNG_SOURCEAGENCY","BKNG_SOURCEDIRECT","BKNG_TYPEFIT","BKNG_TYPEGROUP","GENDERF","GENDERM","GENDERUnknown","DINING_TIME_CODE1","DINING_TIME_CODE2","DINING_TIME_CODEP","METAD","METAF","METAI","METAO","METAS","METAV","NET_TKT_REV","US_Citizen","Insurance_purchased","Resident_or_Immigrant","USD_Payment"
"743",743,40,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,158.97,1,1,1,1
"744",744,80,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,138.08,1,1,1,1
"745",745,12,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,291.47,1,1,1,1
"746",746,69,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,174.53,1,1,1,1
"747",747,52,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,129.65,1,1,1,1
"748",748,50,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,234.36,1,1,1,1
"749",749,43,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,274.27,1,1,0,1
"750",750,50,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,404.95,1,1,1,1
"751",751,55,0,0,0,1,0,0,0,"B",0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,124.65,1,1,0,1
"752",752,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,275.68,1,1,0,1
"753",753,62,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"754",754,36,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,182.51,1,1,1,1
"755",755,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,297.65,0,1,0,1
"756",756,59,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,239.97,1,1,0,1
"757",757,55,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,61.4,1,1,0,1
"758",758,65,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,-21.66,1,1,1,1
"759",759,56,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"760",760,62,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,252.08,1,1,1,1
"761",761,57,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,313.11,1,1,1,1
"762",762,67,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,347.11,1,1,1,1
"763",763,57,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,297.17,1,1,1,1
"764",764,61,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,347.11,1,1,0,1
"765",765,47,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,228.03,1,1,0,1
"766",766,70,1,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,76.97,1,1,1,1
"767",767,45,2,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,165.11,1,1,1,1
"768",768,61,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,350.79,1,1,1,1
"769",769,74,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,247.11,1,0,1,1
"770",770,17,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,138.08,1,1,1,1
"771",771,46,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,229.13,1,1,1,1
"772",772,75,4,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,173.25,1,0,1,1
"773",773,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,240.98,1,1,0,1
"774",774,74,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,249.93,1,1,1,1
"775",775,64,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,166.8,1,1,1,1
"776",776,60,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"777",777,78,6,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,61.4,1,0,1,1
"778",778,58,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,-23.59,1,1,1,1
"779",779,62,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,79.25,1,1,1,1
"780",780,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"781",781,56,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,294.08,1,1,1,1
"782",782,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
"783",783,68,1,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,182.83,1,1,1,1
"784",784,60,2,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,189.97,1,1,1,1
"785",785,71,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,118.5,1,1,1,1
"786",786,45,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,257.21,1,0,1,1
"787",787,46,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,0,1,0,1
"788",788,53,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,136.2,0,1,0,1
"789",789,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,118.54,1,1,0,1
"790",790,63,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,118.16,1,1,1,1
"791",791,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,271.32,1,1,0,1
"792",792,53,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,302.89,0,1,1,0
"793",793,62,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,119.08,1,1,1,1
"794",794,62,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,249.65,1,1,0,1
"795",795,57,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,115.96,1,1,1,1
"796",796,15,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,130.53,1,1,1,1
"797",797,60,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"798",798,69,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,232.33,0,1,1,1
"799",799,62,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"800",800,62,1,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,227.13,1,0,1,1
"801",801,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,255.89,1,1,0,1
"802",802,64,1,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,227.11,1,0,1,1
"803",803,23,0,0,0,0,0,0,1,"C",0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,318.11,1,1,0,1
"804",804,79,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,189.97,1,1,1,1
"805",805,53,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,236.45,1,1,1,1
"806",806,57,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,130.53,1,1,1,1
"807",807,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,236.82,1,1,0,1
"808",808,67,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,240.08,1,1,1,1
"809",809,52,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,240.08,1,1,1,1
"810",810,40,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,154.48,1,1,1,1
"811",811,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,0,1
"812",812,56,1,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,404.95,1,1,1,1
"813",813,23,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,205.58,1,1,1,1
"814",814,64,6,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,247.08,1,1,1,1
"815",815,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,129.46,1,1,0,1
"816",816,51,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,159.97,1,0,1,1
"817",817,65,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,289.97,1,1,1,1
"818",818,55,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,107.6,1,1,1,1
"819",819,21,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"820",820,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,189.97,1,1,0,1
"821",821,61,4,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"822",822,47,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,166.22,1,1,1,1
"823",823,74,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,105.65,1,1,1,1
"824",824,54,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,97.96,1,1,1,1
"825",825,46,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,159.98,1,1,1,1
"826",826,47,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,178.92,1,1,1,1
"827",827,60,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"828",828,11,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,61.4,1,1,1,1
"829",829,51,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,154.25,1,1,0,1
"830",830,34,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,95.4,1,1,1,1
"831",831,52,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,98.53,1,1,1,1
"832",832,64,6,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,267.65,1,1,1,1
"833",833,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"834",834,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,215.88,1,1,0,1
"835",835,48,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
"836",836,62,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"837",837,45,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,253.44,1,1,1,1
"838",838,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,354.25,1,1,0,1
"839",839,48,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,138.15,1,1,1,1
"840",840,62,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,129.65,1,1,1,1
"841",841,60,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"842",842,61,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,301.34,0,1,1,0
"843",843,71,2,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,195.07,1,0,1,1
"844",844,47,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,411.65,0,1,0,1
"845",845,65,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,117.65,1,1,0,1
"846",846,56,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,222.08,1,1,1,1
"847",847,37,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,236.45,1,1,1,1
"848",848,15,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,0,1
"849",849,54,2,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"850",850,68,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,262.25,1,1,1,1
"851",851,48,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,241.28,1,1,1,1
"852",852,77,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,173.25,1,1,0,1
"853",853,65,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,129.65,1,1,1,1
"854",854,42,2,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,175.46,0,1,1,0
"855",855,68,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,520.1,1,1,1,1
"856",856,44,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,125.43,1,1,1,1
"857",857,56,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,310.01,1,1,1,1
"858",858,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,0,1
"859",859,60,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,251.24,0,1,1,1
"860",860,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,289.97,1,1,0,1
"861",861,70,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,316.2,1,0,1,1
"862",862,59,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,273.65,1,1,1,1
"863",863,47,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,173.18,1,1,1,1
"864",864,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"865",865,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
"866",866,52,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,135.11,1,1,1,1
"867",867,61,2,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,222.67,1,1,1,1
"868",868,48,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,99.32,1,1,1,1
"869",869,74,0,0,0,0,0,0,1,"B",0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,288,1,0,1,1
"870",870,28,0,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,170.48,1,1,1,1
"871",871,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,368.54,1,1,0,1
"872",872,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,297.65,1,1,0,1
"873",873,34,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,160.33,1,1,1,1
"874",874,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,167.17,1,1,0,1
"875",875,72,1,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,289.97,1,1,1,1
"876",876,60,1,1,0,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,248.51,1,1,1,1
"877",877,51,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,91.04,1,1,1,1
"878",878,50,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,163.72,1,1,1,1
"879",879,61,1,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,214.23,1,1,1,1
"880",880,78,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,290.51,1,1,1,1
"881",881,66,8,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,110.48,0,1,1,1
"882",882,26,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,237.99,1,1,1,1
"883",883,25,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,231.93,1,1,1,1
"884",884,52,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,147.11,1,1,1,1
"885",885,81,5,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,129.65,1,1,1,1
"886",886,67,4,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,297.17,1,1,1,1
"887",887,51,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,347.11,1,1,1,1
"888",888,33,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,275.68,1,1,0,1
"889",889,39,0,0,0,1,0,0,0,"C",0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,159.09,1,1,1,1
"890",890,76,7,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,197.11,1,0,1,1
"891",891,56,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,104.25,1,1,1,1
"892",892,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,299.67,1,1,0,1
"893",893,63,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,129.65,1,1,1,1
"894",894,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,441.65,1,1,0,1
"895",895,54,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,129.65,0,1,1,1
"896",896,46,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,126.36,1,1,1,1
"897",897,33,0,0,0,1,0,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
"898",898,20,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,156.36,1,1,1,1
"899",899,58,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,347.11,1,1,1,1
"900",900,52,0,0,0,1,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,144.18,1,1,1,1
"901",901,57,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,94.61,1,1,1,1
"902",902,54,11,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,134.24,0,1,1,0
"903",903,62,0,0,0,1,0,0,0,"B",0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,37.77,1,1,1,1
"904",904,43,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,297.11,0,1,1,1
"905",905,44,1,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,258.34,1,1,1,1
"906",906,64,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,510.02,1,0,1,1
"907",907,55,0,0,1,0,0,0,0,"B",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,230.49,1,1,1,1
"908",908,67,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,282.83,1,1,1,1
"909",909,62,0,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,218.54,1,0,1,1
"910",910,33,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,259.28,1,1,0,1
"911",911,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,229.8,1,1,0,1
"912",912,63,4,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,129.65,1,1,1,1
"913",913,48,0,0,0,0,0,0,1,"C",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,129.65,1,1,0,1
"914",914,33,0,0,0,0,1,0,0,"C",0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,269.86,1,1,0,1
"915",915,17,0,0,0,0,0,0,1,"C",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,1,0,1
"916",916,36,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,182.33,1,1,1,1
"917",917,47,0,0,1,0,0,0,0,"B",0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,332.83,1,1,1,1
"918",918,71,0,0,0,0,0,1,0,"B",0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,232.88,1,1,1,1
"919",919,69,0,0,0,0,0,0,1,"B",0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,296.51,1,1,1,1
"920",920,33,0,0,1,0,0,0,0,"C",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,220.96,1,1,0,1
"921",921,66,2,0,0,0,0,0,1,"B",0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,147.11,1,0,1,1
